标题,标题链接,wb_text,wb_text_链接,wb_handle
"
            冷艳的诗情画意168：        ",https://weibo.com/5660790771,冷艳的诗情画意168,,赞
"
            安沐欣12：最快的速度去火葬小度:是第几个？        ",https://weibo.com/5944355854,安沐欣12,,赞
"
            CTRL曾的是：小黄狗与大爷团聚合集就靠你了，哥老关        ",https://weibo.com/zenglovejam,CTRL曾的是,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            心死身犹在：谭谭，        ",https://weibo.com/6502961033,心死身犹在,,赞
"
            xxxgdjq：大爷不可以申请低保或者特困吗        ",https://weibo.com/kuangjiaqi,xxxgdjq,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            匡吉202007：老哥，胖了呀        ",https://weibo.com/7479504107,匡吉202007,,赞
"
            毛糙小恩：有点肥 不好意思        ",https://weibo.com/1749565280,毛糙小恩,,赞
"
            Nn娜子312：谭警官👮🏻，小时候的记忆        ",https://weibo.com/3509154254,Nn娜子312,,赞
"
            __YYYan__：@云间绣虎        ",https://weibo.com/6284077373,__YYYan__,https://weibo.com/n/%E4%BA%91%E9%97%B4%E7%BB%A3%E8%99%8E?from=feed&loc=at,赞
"
            嘟嘟嘟的日记簿：那个是助听器么？        ",https://weibo.com/6111181033,嘟嘟嘟的日记簿,,赞
"
            百度地图：最快的速度送我去火葬场？？sir！你吓到我了 原来谭sir也是小度忠实用户，哦耶！        ",https://weibo.com/baidumap,百度地图,https://fuwu.biz.weibo.com/,赞
"
            金城没有武_：结局完美了。        ",https://weibo.com/lzshenghuoshi,金城没有武_,https://verified.weibo.com/verify,赞
"
            我以为我们能回头：@心情回响        ",https://weibo.com/3114011913,我以为我们能回头,https://weibo.com/n/%E5%BF%83%E6%83%85%E5%9B%9E%E5%93%8D?from=feed&loc=at,赞
"
            我以为我们能回头：我正在努力        ",https://weibo.com/3114011913,我以为我们能回头,,赞
"
            王子复仇记的球：二仙桥大爷尽快安排上！        ",https://weibo.com/iamqsy,王子复仇记的球,,赞
"
            存粮备荒：岁月是把猪饲料        ",https://weibo.com/2109977907,存粮备荒,,赞
"
            Mis_Selene：谭警官你胖了        ",https://weibo.com/5318628962,Mis_Selene,,赞
"
            光能使者樵木：@张琦Luna        ",https://weibo.com/2842436740,光能使者樵木,https://weibo.com/n/%E5%BC%A0%E7%90%A6Luna?from=feed&loc=at,赞
"
            郭小沝：谭sir你真的不打算减肥吗？游泳健身了解一下啊！        ",https://weibo.com/6739060423,郭小沝,,1
"
            恒河一苇：这就是自強不息、乐观向上的四川人。        ",https://weibo.com/1407985095,恒河一苇,,赞
"
            飞出个太阳：@唐山齐彦祖        ",https://weibo.com/1747394794,飞出个太阳,https://weibo.com/n/%E5%94%90%E5%B1%B1%E9%BD%90%E5%BD%A6%E7%A5%96?from=feed&loc=at,赞
"
            风向星座的風：今天有被这个平凡的世界感动到，一篇来自中科院博士的致谢词，一个来自谭sir关于找到福贵大爷的暖心报道，这个世界就是这样的，有那么多残酷的现实，但是他们选择了勇敢的面对，最终战胜命运获得幸福        ",https://weibo.com/2091979881,风向星座的風,,赞
"
            BrookBi：好        ",https://weibo.com/5885275468,BrookBi,,赞
"
            吃牛的猫人：谭警官老了        ",https://weibo.com/3584650735,吃牛的猫人,,赞
"
            大白兔真好吃呀：@长_颈_鹿_        ",https://weibo.com/2435775784,大白兔真好吃呀,https://weibo.com/n/%E9%95%BF_%E9%A2%88_%E9%B9%BF_?from=feed&loc=at,赞
"
            段hongbin：做的头破血流        ",https://weibo.com/3037420427,段hongbin,,赞
"
            可攻可售：我哭着看了一遍又一遍，大爷太感人了……社会是在向好的方向发展，希望大家都可以过好这一生        ",https://weibo.com/6821356863,可攻可售,,赞
"
            我的绿盆友：我正在努力        ",https://weibo.com/5728321364,我的绿盆友,,赞
"
            觉醒丨：十年前的你好瘦啊        ",https://weibo.com/3039015463,觉醒丨,,赞
"
            夺命半根烟：这种家庭都没吃低保？请问当地村干部在干嘛？        ",https://weibo.com/5560027970,夺命半根烟,,赞
"
            宝藏男孩zzZ：@周周熬粥 这结局真好        ",https://weibo.com/5142361597,宝藏男孩zzZ,https://vip.weibo.com/personal?from=main,赞
"
            北京徐凤年：结局很美满        ",https://weibo.com/3880456617,北京徐凤年,https://vip.weibo.com/personal?from=main,赞
"
            我是邹三三：👏👏👏        ",https://weibo.com/1422917260,我是邹三三,,赞
"
            挡不住的保持冷静：向前看向前看，想想他的遭遇，还有什么理由，放弃，        ",https://weibo.com/3948662264,挡不住的保持冷静,,赞
"
            浪迹星空地盘：电动车不适合远行，        ",https://weibo.com/shz18887132354,浪迹星空地盘,,赞
"
            CICI奇子：#往前看有光# 平凡的人最感动        ",https://weibo.com/3220548042,CICI奇子,https://s.weibo.com/weibo?q=%23%E5%BE%80%E5%89%8D%E7%9C%8B%E6%9C%89%E5%85%89%23&from=default,赞
"
            遥闻薄暮钟声：就挺励志的        ",https://weibo.com/3049205015,遥闻薄暮钟声,,赞
"
            cuwitch：结局真好。        ",https://weibo.com/5362310687,cuwitch,,赞
"
            鱼刺与你：@郭德钢筋        ",https://weibo.com/2710629811,鱼刺与你,https://weibo.com/n/%E9%83%AD%E5%BE%B7%E9%92%A2%E7%AD%8B?from=feed&loc=at,赞
"
            FEISIDESIGN：@不到一百不改名-        ",https://weibo.com/5334861293,FEISIDESIGN,https://weibo.com/n/%E4%B8%8D%E5%88%B0%E4%B8%80%E7%99%BE%E4%B8%8D%E6%94%B9%E5%90%8D-?from=feed&loc=at,赞
"
            肾上腺素狂热分子：这个算不算人肉搜索？        ",https://weibo.com/2696274780,肾上腺素狂热分子,,赞
"
            顿顿喝牛奶奶：生活要有光        ",https://weibo.com/2820357841,顿顿喝牛奶奶,,赞
"
            magickeyh：谭sir胖了        ",https://weibo.com/3112139635,magickeyh,,赞
"
            彪小潘：我努力过        ",https://weibo.com/2655941100,彪小潘,,赞
"
            真心真意DUAN：有能力就多给人家一点资助吧        ",https://weibo.com/3612317101,真心真意DUAN,,1
"
            亦墨：棒        ",https://weibo.com/xiajianv,亦墨,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            onepiece-钟o_O：        ",https://weibo.com/2066106774,onepiece-钟o_O,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            YachiGlow：@鱼尾姐姐啊喂        ",https://weibo.com/3524290502,YachiGlow,https://weibo.com/n/%E9%B1%BC%E5%B0%BE%E5%A7%90%E5%A7%90%E5%95%8A%E5%96%82?from=feed&loc=at,赞
"
            T-dog不得house：一定会热烈鼓掌的 看哭        ",https://weibo.com/2400955151,T-dog不得house,,赞
"
            T-dog不得house：女儿好乖啊 可爱 谭sir对小孩子好温柔哈哈哈哈哈        ",https://weibo.com/2400955151,T-dog不得house,,赞
"
            T-dog不得house：谭sir怎么会心宽体胖成这样。。毕竟不上班了 感觉好舒适 胖好多        ",https://weibo.com/2400955151,T-dog不得house,,赞
"
            卷毛椰子兔：@CRUSHAE        ",https://weibo.com/6322090116,卷毛椰子兔,https://weibo.com/n/CRUSHAE?from=feed&loc=at,赞
"
            -LARUI：谭sir，只觉得听着声音熟悉，不穿警服胖了，认不出来        ",https://weibo.com/2641703730,-LARUI,,赞
"
            郭郭家莎莎：虽然没去过成都，但是知道去二仙桥要走成华大道。@谭乔        ",https://weibo.com/6071878979,郭郭家莎莎,https://weibo.com/n/%E8%B0%AD%E4%B9%94?from=feed&loc=at,赞
"
            冰橘柠檬茶有点甜：给大爷鼓掌👏        ",https://weibo.com/7369810029,冰橘柠檬茶有点甜,,赞
"
            木明panda：当年读《活着》把眼睛哭肿像鸡蛋  这个结局好温暖哦         ",https://weibo.com/1285925053,木明panda,,赞
"
            绿绿狸狸： 不悲观不抱怨，积极向前，大爷真的是正道的光！ 祝大爷身体健康！        ",https://weibo.com/6807366045,绿绿狸狸,,赞
"
            专心致富的毛崽：@二两云川        ",https://weibo.com/uc277035049,专心致富的毛崽,https://weibo.com/n/%E4%BA%8C%E4%B8%A4%E4%BA%91%E5%B7%9D?from=feed&loc=at,赞
"
            遵循热爱自我：是余华吗？        ",https://weibo.com/5186694714,遵循热爱自我,,赞
"
            真正笨的是我们啊：看到最初那个视频首先想到的是春和老爷爷，他们长的好像，我再也没有机会去看他了。 看到后续以后想到了三黄毛，他也是一个努力生活的“福贵” 现实生活中存在很多很多“福贵”，他们都在向前走，其实如果不向前走，还能怎么办呢？往后退吗？ 像我这样的人，真的很幸运！        ",https://weibo.com/5661959270,真正笨的是我们啊,,赞
"
            一颗大头菜z：鲁信我不豫 哈哈哈哈哈        ",https://weibo.com/1704737191,一颗大头菜z,https://vip.weibo.com/personal?from=main,赞
"
            就要拔你腿毛：@你在点密码呢 找到了        ",https://weibo.com/5714376413,就要拔你腿毛,https://weibo.com/n/%E4%BD%A0%E5%9C%A8%E7%82%B9%E5%AF%86%E7%A0%81%E5%91%A2?from=feed&loc=at,赞
"
            月光如流水_Alvis：向前看        ",https://weibo.com/1678190841,月光如流水_Alvis,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            城市候鸟森林：谭警官外表的幽默风趣百无禁忌，内心却是真情实意啊！        ",https://weibo.com/2476707185,城市候鸟森林,,赞
"
            buffettk：十年看起来还年轻了        ",https://weibo.com/1098166567,buffettk,,赞
"
            城市候鸟森林：生活中只有一种真正的英雄主义——那就是看透了生活的真相依然热爱生活！        ",https://weibo.com/2476707185,城市候鸟森林,,赞
"
            亦或者：小姐姐挺耐看，像我初中认识的一个朋友。        ",https://weibo.com/1751621064,亦或者,https://vip.weibo.com/personal?from=main,赞
"
            新新点灯o：女儿穿着打扮真的好干净！        ",https://weibo.com/6015812371,新新点灯o,,赞
"
            有一个account：我努力努力！        ",https://weibo.com/2195936611,有一个account,,赞
"
            Michelle_susu：我努力过，我正在努力。世界很美好。我的生活也很好        ",https://weibo.com/3174079542,Michelle_susu,,赞
"
            Camilawwh：@小陆MrLu        ",https://weibo.com/2427254243,Camilawwh,https://weibo.com/n/%E5%B0%8F%E9%99%86MrLu?from=feed&loc=at,赞
"
            弎嗜一：明白了！开心面对每一天！！！        ",https://weibo.com/lisayushanyi,弎嗜一,https://verified.weibo.com/verify,赞
"
            Cheesetime奶酪时间：在B站看了你往期视频节目 把我笑岔气了你赔我        ",https://weibo.com/cheesetime,Cheesetime奶酪时间,https://verified.weibo.com/verify,赞
"
            紫薯蛋糕加碳水：真的很不喜欢现在网络的发达，各种东西都能被扒出来        ",https://weibo.com/3964955772,紫薯蛋糕加碳水,,赞
"
            果萌妹：平凡的人最伟大~        ",https://weibo.com/6975606142,果萌妹,,赞
"
            shuepin83：转发微博        ",https://weibo.com/shuepin83,shuepin83,,赞
"
            小小辣椒面：@爱吐泡泡的娃娃鱼01        ",https://weibo.com/2398172851,小小辣椒面,https://weibo.com/n/%E7%88%B1%E5%90%90%E6%B3%A1%E6%B3%A1%E7%9A%84%E5%A8%83%E5%A8%83%E9%B1%BC01?from=feed&loc=at,赞
"
            第一詹蜜：也许在面对命运的时候，不能不去感叹人类的无力，但是如果改变不了活着的事实，我们就改变活着的态度。        ",https://weibo.com/1891829365,第一詹蜜,https://verified.weibo.com/verify,赞
"
            帝都有点堵：我喜欢玲妹妹！看到私信我一下        ",https://weibo.com/1867928061,帝都有点堵,,赞
"
            明天也要喜欢我_：@BIN秦绪彬 哇        ",https://weibo.com/6457138956,明天也要喜欢我_,https://weibo.com/n/BIN%E7%A7%A6%E7%BB%AA%E5%BD%AC?from=feed&loc=at,赞
"
            从不吃洋葱的陆少：@忍冬时 太美好了        ",https://weibo.com/6272805059,从不吃洋葱的陆少,https://weibo.com/n/%E5%BF%8D%E5%86%AC%E6%97%B6?from=feed&loc=at,赞
"
            只为菲着迷：我就说当初看着不像69        ",https://weibo.com/1267686341,只为菲着迷,,赞
"
            爱花的小小小狐狸：结局比我想的好  给大爷热烈鼓掌  面对生命的苦难还能保持如此积极态度地活着  这一生我们活过  努力过        ",https://weibo.com/2164779353,爱花的小小小狐狸,,赞
"
            伊卡洛斯之翼_代达罗斯之殇：谢谢你，乔乔        ",https://weibo.com/2673627991,伊卡洛斯之翼_代达罗斯之殇,,赞
"
            玩球球球球玩：热烈鼓掌        ",https://weibo.com/1760394087,玩球球球球玩,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            七夕少两夕：@小小金融女_Yari 当年的那个富贵现在过的很幸福        ",https://weibo.com/5781234391,七夕少两夕,https://weibo.com/n/%E5%B0%8F%E5%B0%8F%E9%87%91%E8%9E%8D%E5%A5%B3_Yari?from=feed&loc=at,赞
